연번,자치구,신호등종류,위도,경도,주소
391,강남구,보행등,37.51849396,127.0478912,강남구 청담동 31-2 대
392,강남구,보행등,37.51902439,127.0502614,강남구 청담동 66-4 공
393,강남구,보행등,37.51895407,127.0505053,강남구 청담동 66-4 공
394,강남구,보행등,37.51855672,127.0505082,강남구 삼성동 66 공
395,강남구,보행등,37.51854975,127.0502269,강남구 삼성동 66 공
396,강남구,보행등,37.51860772,127.0500568,강남구 삼성동 66 공
397,강남구,보행등,37.51899988,127.049992,강남구 청담동 77-41 도
398,강남구,보행등,37.51904218,127.0524276,강남구 삼성동 66-3 공
399,강남구,보행등,37.51624737,127.0514401,강남구 삼성동 111-44 도
400,강남구,보행등,37.52705956,127.0439127,강남구 청담동 505 공
401,강남구,보행등,37.52682318,127.0439276,강남구 청담동 146 도
402,강남구,보행등,37.51299582,127.0352616,강남구 논현동 115-14 대
403,강남구,보행등,37.49387833,127.0466373,강남구 도곡동 760-7 대
404,강남구,보행등,37.49442728,127.0468102,강남구 역삼동 759-1 대
405,강남구,보행등,37.49268259,127.0764764,강남구 일원동 12 대
406,강남구,보행등,37.52426969,127.0225067,강남구 압구정동 433 대
407,강남구,보행등,37.52426969,127.0225067,강남구 압구정동 433 대
408,강남구,보행등,37.52385573,127.022208,강남구 신사동 433 대
409,강남구,보행등,37.52406581,127.022128,강남구 압구정동 433 대
410,강남구,보행등,37.52418176,127.022218,강남구 압구정동 420 도
411,강남구,보행등,37.51801771,127.0466425,강남구 삼성동 30-33 대
412,강남구,보행등,37.51793515,127.0465627,강남구 삼성동 30-33 대
413,강남구,보행등,37.51795777,127.046358,강남구 삼성동 28-20 대
414,강남구,보행등,37.52443838,127.047369,강남구 청담동 114-11 대
415,강남구,보행등,37.49267985,127.0760633,강남구 개포동 12 대
416,강남구,보행등,37.49269373,127.0762569,강남구 개포동 12 대
417,강남구,보행등,37.51778328,127.0439859,강남구 청담동 77-51 도
418,강남구,보행등,37.51755557,127.0440279,강남구 삼성동 27 학
419,강남구,보행등,37.52170895,127.0339432,강남구 신사동 649-9 공
420,강남구,보행등,37.52606241,127.0260499,강남구 압구정동 435 도
421,강남구,보행등,37.53016748,127.0278675,강남구 압구정동 453 도
422,강남구,보행등,37.52857156,127.0368339,강남구 신사동 668-4 도
423,강남구,보행등,37.52483619,127.0542208,강남구 청담동 343천
424,강남구,보행등,37.52321583,127.0549908,강남구 청담동 340-2도
425,강남구,보행등,37.52319251,127.0556658,강남구 청담동 340-1천
426,강남구,보행등,37.52322385,127.0553109,강남구 청담동 340-2도
427,강남구,보행등,37.52216761,127.0555351,강남구 청담동 134 대
428,강남구,보행등,37.50143106,127.067246,강남구 대치동 78-24유
429,강남구,보행등,37.50096089,127.0670681,강남구 대치동 78-24유
430,강남구,보행등,37.50294562,127.0496015,강남구 역삼동 172-98 도
431,강남구,보행등,37.52641353,127.0455084,강남구 청담동 147 잡
432,강남구,보행등,37.52581001,127.0398995,강남구 신사동 494 대
433,강남구,보행등,37.51393859,127.0596819,강남구 삼성동 90-20 대
434,강남구,보행등,37.48956055,127.0413695,강남구 도곡동 543-3 주
435,강남구,보행등,37.50244112,127.0430999,강남구 역삼동 699-24 대
436,강남구,보행등,37.50228965,127.0425701,강남구 역삼동 699-16 대
437,강남구,보행등,37.50711729,127.0566667,강남구 삼성동 172-91 도
438,강남구,보행등,37.50655855,127.0565266,강남구 대치동 154-16 대
439,강남구,보행등,37.50681333,127.0560944,강남구 삼성동 155-3 대
440,강남구,보행등,37.50673887,127.0564401,강남구 대치동 154-5 대
441,강남구,보행등,37.50680069,127.0571602,강남구 대치동 154-11 대
442,강남구,보행등,37.50688451,127.0568251,강남구 삼성동 154-18 대
443,강남구,보행등,37.50701403,127.056336,강남구 삼성동 154-1 대
444,강남구,보행등,37.50664025,127.0560614,강남구 삼성동 155-3 대
445,강남구,보행등,37.50656593,127.0564106,강남구 대치동 154-16 대
446,강남구,보행등,37.50668267,127.0569442,강남구 대치동 154-17 대
447,강남구,보행등,37.50696741,127.0571858,강남구 대치동 154-10 대
448,강남구,보행등,37.50704035,127.0568528,강남구 삼성동 154-9 대
449,강남구,보행등,37.50465489,127.0247716,강남구 논현동 280-22 도
450,강남구,보행등,37.48267516,127.1057834,강남구 자곡동 188답
451,강남구,보행등,37.48223117,127.1045415,강남구 자곡동 200잡
452,강남구,보행등,37.4864307,127.1050766,강남구 수서동 247-8 도
453,강남구,보행등,37.51968566,127.0572421,강남구 삼성동 134-20 대
454,강남구,보행등,37.48626661,127.1057859,강남구 수서동 99 천
455,강남구,보행등,37.52265618,127.0198489,강남구 신사동 414 대
456,강남구,보행등,37.52281794,127.0195746,강남구 압구정동 414 대
457,강남구,보행등,37.47926492,127.0653242,강남구 개포동 140 대
458,강남구,보행등,37.49059419,127.0880924,강남구 일원동 711 대
459,강남구,보행등,37.52023321,127.0574398,강남구 청담동 134-13 공
460,강남구,보행등,37.51999588,127.0574878,강남구 삼성동 134-16 대
461,강남구,보행등,37.5098584,127.067526,강남구 대치동 186-5천
462,강남구,보행등,37.50966296,127.0666142,강남구 대치동 186-5천
463,강남구,보행등,37.51003461,127.0663231,강남구 삼성동 186-5천
464,강남구,보행등,37.51023216,127.0674162,강남구 삼성동 186-5천
465,강남구,보행등,37.50537728,127.0655447,강남구 대치동 999 대
466,강남구,보행등,37.50494502,127.0655552,강남구 대치동 999-7 대
467,강남구,보행등,37.49573121,127.0461819,강남구 역삼동 754 대
468,강남구,보행등,37.49554825,127.045882,강남구 역삼동 754 대
469,강남구,보행등,37.50814554,127.0677668,강남구 대치동 186-5천
470,강남구,보행등,37.50814347,127.0676424,강남구 대치동 186-5천
471,강남구,보행등,37.50650073,127.0317368,강남구 역삼동 175-23 대
472,강남구,보행등,37.49093627,127.0804735,강남구 일원동 618 학
473,강남구,보행등,37.50566586,127.0650013,강남구 대치동 996-15 대
474,강남구,보행등,37.5196209,127.0572377,강남구 삼성동 134-20 대
475,강남구,보행등,37.49105175,127.08109,강남구 일원동 622-17 대
476,강남구,보행등,37.47937339,127.0647362,강남구 개포동 139 공
477,강남구,보행등,37.47929266,127.0644711,강남구 개포동 139 공
478,강남구,보행등,37.47944146,127.0650158,강남구 개포동 139 공
479,강남구,보행등,37.4789453,127.0648203,강남구 개포동 140 대
480,강남구,보행등,37.47901079,127.0650847,강남구 개포동 140 대
481,강남구,보행등,37.52892844,127.0334253,강남구 신사동 476 도
482,강남구,보행등,37.49563639,127.0393693,강남구 역삼동 725-76 도
483,강남구,보행등,37.49582365,127.0395052,강남구 역삼동 725-47 대
484,강남구,보행등,37.52005921,127.04941,강남구 청담동 60 대
485,강남구,보행등,37.48213465,127.0554516,강남구 개포동 652 대
486,강남구,보행등,37.48287295,127.0525985,강남구 포이동 648-2 천
487,강남구,보행등,37.48125863,127.0538576,강남구 개포동 647-2 도
488,강남구,보행등,37.48111571,127.0540684,강남구 개포동 652 대
489,강남구,보행등,37.48094549,127.054091,강남구 개포동 653 대
490,강남구,보행등,37.50580251,127.0527242,강남구 삼성동 130 대
491,강남구,보행등,37.50066157,127.050696,강남구 역삼동 1011-19 도
492,강남구,보행등,37.50066091,127.0509271,강남구 대치동 896 대
493,강남구,보행등,37.50067303,127.0511233,강남구 대치동 896-7 대
494,강남구,보행등,37.50049707,127.051117,강남구 대치동 896-6 대
495,강남구,보행등,37.50034636,127.0508007,강남구 역삼동 897-27 대
496,강남구,보행등,37.50142536,127.053934,강남구 대치동 894 대
497,강남구,보행등,37.52032626,127.0582257,강남구 삼성동 134-16 대
498,강남구,보행등,37.52043474,127.0585775,강남구 삼성동 111-2 도
499,강남구,보행등,37.52060001,127.058566,강남구 청담동 139-33 도
500,강남구,보행등,37.51551721,127.0664732,강남구 삼성동 186-3천
501,강남구,보행등,37.51551219,127.0666944,강남구 삼성동 186-3천
502,강남구,보행등,37.51549468,127.0667473,강남구 삼성동 186-3천
503,강남구,보행등,37.51530625,127.0667526,강남구 삼성동 186-3천
504,강남구,보행등,37.51524924,127.0665202,강남구 삼성동 186-3천
505,강남구,보행등,37.51157207,127.0575273,강남구 삼성동 111-89 도
506,강남구,보행등,37.51043569,127.058132,강남구 삼성동 159 대
507,강남구,보행등,37.51039671,127.057817,강남구 삼성동 159 대
508,강남구,보행등,37.5091751,127.0585332,강남구 삼성동 159 대
509,강남구,보행등,37.50919441,127.0587892,강남구 삼성동 159 대
510,강남구,보행등,37.5120637,127.0656348,강남구 삼성동 172-42 도
511,강남구,보행등,37.51408251,127.0425514,강남구 삼성동 111-104 도
512,강남구,보행등,37.51396555,127.0423737,강남구 논현동 111-104 도
513,강남구,보행등,37.48716088,127.1020422,강남구 수서동 711 학
514,강남구,보행등,37.48723032,127.102012,강남구 수서동 711 학
515,강남구,보행등,37.49295,127.0993569,강남구 수서동 513제
516,강남구,보행등,37.47529523,127.0530354,강남구 포이동 656 대
517,강남구,보행등,37.47531917,127.0529114,강남구 포이동 656 대
518,강남구,보행등,37.4884056,127.0530269,강남구 도곡동 91 학
519,강남구,보행등,37.4882439,127.0526927,강남구 도곡동 91 학
520,강남구,보행등,37.49303396,127.0993546,강남구 수서동 508유
521,강남구,보행등,37.49289294,127.0776406,강남구 일원동 13-1 공
522,강남구,보행등,37.49231353,127.0762691,강남구 일원동 12 대
523,강남구,보행등,37.49236742,127.0761056,강남구 일원동 12 대
524,강남구,보행등,37.49253264,127.0759237,강남구 일원동 700-3 도
525,강남구,보행등,37.49300786,127.0774776,강남구 일원동 13-1 공
526,강남구,보행등,37.51078944,127.0461619,강남구 삼성동 28 학
527,강남구,보행등,37.48536016,127.0832122,강남구 일원동 50 대
528,강남구,보행등,37.48378559,127.0866841,강남구 수서동 산10-1임
529,강남구,보행등,37.48345104,127.0866322,강남구 일원동 산10-1임
530,강남구,보행등,37.52405329,127.0225972,강남구 신사동 433 대
531,강남구,보행등,37.4824687,127.0798985,강남구 일원동 714 학
532,강남구,보행등,37.50863374,127.0635337,강남구 대치동 167 대
533,강남구,보행등,37.50875259,127.0634885,강남구 대치동 167 대
534,강남구,보행등,37.50148172,127.0596557,강남구 대치동 953-7 대
535,강남구,보행등,37.50445782,127.0577578,강남구 대치동 1011 도
536,강남구,보행등,37.50845109,127.055617,강남구 삼성동 148-13 대
537,강남구,보행등,37.52011434,127.0566373,강남구 청담동 134-38 대
538,강남구,보행등,37.51229558,127.0512994,강남구 삼성동 111-61 도
539,강남구,보행등,37.51250126,127.0510898,강남구 삼성동 22-3 대
540,강남구,보행등,37.51509801,127.0658536,강남구 삼성동 186-3천
541,강남구,보행등,37.5151176,127.0659267,강남구 삼성동 186-3천
542,강남구,보행등,37.48860649,127.0644247,강남구 개포동 511 대
543,강남구,보행등,37.52159628,127.0280619,강남구 신사동 668-14 도
544,강남구,보행등,37.51977284,127.0279447,강남구 신사동 592-9 대
545,강남구,보행등,37.51977284,127.0279447,강남구 신사동 592-9 대
546,강남구,보행등,37.51957165,127.0284311,강남구 논현동 593-4 대
547,강남구,보행등,37.51950731,127.0283416,강남구 논현동 593-3 대
548,강남구,보행등,37.50729822,127.067435,강남구 대치동 78-25천
549,강남구,보행등,37.5071995,127.067282,강남구 대치동 78-25천
550,강남구,보행등,37.49880507,127.0515282,강남구 역삼동 907-6 대
551,강남구,보행등,37.49653408,127.0528871,강남구 대치동 1011-85 도
552,강남구,보행등,37.49647036,127.0526562,강남구 역삼동 923-4 대
553,강남구,보행등,37.49633224,127.0526689,강남구 역삼동 923-5 대
554,강남구,보행등,37.49646568,127.0530899,강남구 대치동 924-10 학
555,강남구,보행등,37.52499796,127.0526954,강남구 청담동 139-13 도
556,강남구,보행등,37.46505778,127.106317,강남구 세곡동 산28-3임
557,강남구,보행등,37.46466988,127.1063655,강남구 세곡동 산28-3임
558,강남구,보행등,37.46517818,127.1021137,강남구 세곡동 산39임
559,강남구,보행등,37.46519767,127.101869,강남구 세곡동 341-3 대
560,강남구,보행등,37.46543796,127.102003,강남구 세곡동 산39임
561,강남구,보행등,37.46549451,127.1012749,강남구 세곡동 345전
562,강남구,보행등,37.4652852,127.1011328,강남구 세곡동 346대
563,강남구,보행등,37.4663235,127.1185052,강남구 세곡동 108-9 잡
564,강남구,보행등,37.46731894,127.1203436,강남구 세곡동 486천
565,강남구,보행등,37.46789129,127.1204227,강남구 율현동 697-2천
566,강남구,보행등,37.46782331,127.1200862,강남구 율현동 484천
567,강남구,보행등,37.46764607,127.1199894,강남구 율현동 485천
568,강남구,보행등,37.51306689,127.0206878,강남구 논현동 2-11 대
569,강남구,보행등,37.50459659,127.0494678,강남구 대치동 133 공
570,강남구,보행등,37.50705484,127.0338335,강남구 역삼동 227-5 대
571,강남구,보행등,37.5137439,127.0305858,강남구 논현동 79-5 대
572,강남구,보행등,37.51076086,127.0321212,강남구 논현동 213-6 대
573,강남구,보행등,37.50348094,127.0355321,강남구 역삼동 657-17 대
574,강남구,보행등,37.50048743,127.0368893,강남구 역삼동 670-12 대
575,강남구,보행등,37.50048743,127.0368893,강남구 역삼동 670-12 대
576,강남구,보행등,37.52159793,127.0336358,강남구 신사동 649-9 공
